,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
3219,-2,160900,STARFRUIT,4965,3,4962.0,30.0,,,4969,30,,,,,4967.0,0.0
3220,-2,161000,STARFRUIT,4962,27,,,,,4963,8,4969.0,27.0,,,4962.5,0.0
3221,-2,161000,AMETHYSTS,9995,27,,,,,10002,3,10005.0,27.0,,,9998.5,0.0
3222,-2,161100,STARFRUIT,4962,28,,,,,4969,28,,,,,4965.5,0.0
3223,-2,161100,AMETHYSTS,9995,28,,,,,10002,10,10005.0,28.0,,,9998.5,0.0
3224,-2,161200,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
3225,-2,161200,STARFRUIT,4963,1,4962.0,30.0,,,4969,31,,,,,4966.0,0.0
3226,-2,161300,STARFRUIT,4962,20,,,,,4969,20,,,,,4965.5,0.0
3227,-2,161300,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
3228,-2,161400,STARFRUIT,4963,4,4962.0,26.0,,,4969,27,,,,,4966.0,0.0
3229,-2,161400,AMETHYSTS,9998,7,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,0.0
3230,-2,161500,STARFRUIT,4962,22,,,,,4969,22,,,,,4965.5,0.0
3231,-2,161500,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
3232,-2,161600,AMETHYSTS,9996,2,9995.0,20.0,,,9998,1,10004.0,2.0,10005.0,20.0,9997.0,0.0
3233,-2,161600,STARFRUIT,4962,22,,,,,4969,22,,,,,4965.5,0.0
3234,-2,161700,STARFRUIT,4967,7,4962.0,26.0,,,4968,1,4969.0,25.0,,,4967.5,0.0
3235,-2,161700,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
3236,-2,161800,STARFRUIT,4962,21,,,,,4969,21,,,,,4965.5,0.0
3237,-2,161800,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
3238,-2,161900,STARFRUIT,4962,23,,,,,4969,23,,,,,4965.5,0.0
3239,-2,161900,AMETHYSTS,9998,9,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,0.0
3240,-2,162000,AMETHYSTS,9998,1,9995.0,23.0,,,10005,23,,,,,10001.5,0.0
3241,-2,162000,STARFRUIT,4962,5,4961.0,23.0,,,4968,23,,,,,4965.0,0.0
3242,-2,162100,STARFRUIT,4963,4,4962.0,25.0,,,4968,1,4969.0,24.0,,,4965.5,0.0
3243,-2,162100,AMETHYSTS,9998,4,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,0.0
3244,-2,162200,STARFRUIT,4962,20,,,,,4969,20,,,,,4965.5,0.0
3245,-2,162200,AMETHYSTS,9995,20,,,,,10002,10,10005.0,20.0,,,9998.5,0.0
3246,-2,162300,STARFRUIT,4963,5,4962.0,30.0,,,4968,2,4969.0,28.0,,,4965.5,0.0
3247,-2,162300,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
3248,-2,162400,AMETHYSTS,9996,2,9995.0,22.0,,,10000,5,10004.0,2.0,10005.0,22.0,9998.0,0.0
3249,-2,162400,STARFRUIT,4962,24,,,,,4965,5,4968.0,2.0,4969.0,22.0,4963.5,0.0
3250,-2,162500,STARFRUIT,4962,24,,,,,4967,5,4968.0,2.0,4969.0,22.0,4964.5,0.0
3251,-2,162500,AMETHYSTS,9998,2,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0
3252,-2,162600,STARFRUIT,4962,21,,,,,4965,4,4969.0,21.0,,,4963.5,0.0
3253,-2,162600,AMETHYSTS,9995,21,,,,,10000,5,10002.0,3.0,10005.0,21.0,9997.5,0.0
3254,-2,162700,STARFRUIT,4961,24,,,,,4968,24,,,,,4964.5,0.0
3255,-2,162700,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
3256,-2,162800,AMETHYSTS,9998,5,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,0.0
3257,-2,162800,STARFRUIT,4962,2,4961.0,27.0,,,4966,8,4968.0,29.0,,,4964.0,0.0
3258,-2,162900,STARFRUIT,4962,23,,,,,4967,3,4969.0,23.0,,,4964.5,0.0
3259,-2,162900,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
3260,-2,163000,STARFRUIT,4962,30,,,,,4969,30,,,,,4965.5,0.0
3261,-2,163000,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
3262,-2,163100,STARFRUIT,4962,28,,,,,4968,1,4969.0,27.0,,,4965.0,0.0
3263,-2,163100,AMETHYSTS,9996,1,9995.0,27.0,,,9998,4,10002.0,7.0,10004.0,1.0,9997.0,0.0
3264,-2,163200,AMETHYSTS,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5,0.0
3265,-2,163200,STARFRUIT,4962,21,,,,,4969,21,,,,,4965.5,0.0
3266,-2,163300,STARFRUIT,4963,27,,,,,4970,27,,,,,4966.5,0.0
3267,-2,163300,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
3268,-2,163400,STARFRUIT,4963,22,,,,,4970,22,,,,,4966.5,0.0
3269,-2,163400,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
3270,-2,163500,STARFRUIT,4967,2,4963.0,30.0,,,4968,4,4970.0,30.0,,,4967.5,0.0
3271,-2,163500,AMETHYSTS,10002,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10003.0,0.0
3272,-2,163600,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
3273,-2,163600,STARFRUIT,4963,28,,,,,4970,28,,,,,4966.5,0.0
3274,-2,163700,STARFRUIT,4963,26,,,,,4970,26,,,,,4966.5,0.0
3275,-2,163700,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
3276,-2,163800,STARFRUIT,4964,26,,,,,4970,26,,,,,4967.0,0.0
3277,-2,163800,AMETHYSTS,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0,0.0
3278,-2,163900,STARFRUIT,4963,24,,,,,4970,24,,,,,4966.5,0.0
3279,-2,163900,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
3280,-2,164000,AMETHYSTS,9996,2,9995.0,29.0,,,9998,1,10004.0,2.0,10005.0,29.0,9997.0,0.0
3281,-2,164000,STARFRUIT,4963,10,4962.0,29.0,,,4969,31,,,,,4966.0,0.0
3282,-2,164100,STARFRUIT,4964,2,4963.0,24.0,,,4969,2,4970.0,22.0,,,4966.5,0.0
3283,-2,164100,AMETHYSTS,9996,2,9995.0,22.0,,,10002,8,10004.0,2.0,10005.0,22.0,9999.0,0.0
3284,-2,164200,STARFRUIT,4963,25,,,,,4969,1,4970.0,24.0,,,4966.0,0.0
3285,-2,164200,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
3286,-2,164300,STARFRUIT,4964,2,4963.0,24.0,,,4969,1,4970.0,23.0,,,4966.5,0.0
3287,-2,164300,AMETHYSTS,9998,7,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0,0.0
3288,-2,164400,AMETHYSTS,9998,7,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,0.0
3289,-2,164400,STARFRUIT,4963,26,,,,,4970,26,,,,,4966.5,0.0
3290,-2,164500,STARFRUIT,4963,1,4962.0,26.0,,,4969,27,,,,,4966.0,0.0
3291,-2,164500,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
3292,-2,164600,STARFRUIT,4968,1,4963.0,2.0,4962.0,22.0,4969,23,,,,,4968.5,0.0
3293,-2,164600,AMETHYSTS,9996,1,9995.0,22.0,,,9998,1,10004.0,1.0,10005.0,22.0,9997.0,0.0
3294,-2,164700,STARFRUIT,4963,2,4962.0,24.0,,,4969,26,,,,,4966.0,0.0
3295,-2,164700,AMETHYSTS,9998,5,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,0.0
3296,-2,164800,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
3297,-2,164800,STARFRUIT,4963,2,4962.0,21.0,,,4969,23,,,,,4966.0,0.0
3298,-2,164900,STARFRUIT,4963,29,,,,,4966,5,4970.0,29.0,,,4964.5,0.0
3299,-2,164900,AMETHYSTS,9996,1,9995.0,28.0,,,10000,5,10004.0,1.0,10005.0,28.0,9998.0,0.0
3300,-2,165000,STARFRUIT,4968,1,4963.0,25.0,,,4970,25,,,,,4969.0,0.0
3301,-2,165000,AMETHYSTS,9996,2,9995.0,23.0,,,10002,8,10004.0,2.0,10005.0,23.0,9999.0,0.0
3302,-2,165100,STARFRUIT,4968,1,4963.0,30.0,,,4969,30,,,,,4968.5,0.0
3303,-2,165100,AMETHYSTS,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5,0.0
3304,-2,165200,AMETHYSTS,9995,21,,,,,10000,6,10005.0,21.0,,,9997.5,0.0
3305,-2,165200,STARFRUIT,4963,21,,,,,4966,6,4968.0,5.0,4970.0,21.0,4964.5,0.0
3306,-2,165300,STARFRUIT,4963,22,,,,,4968,4,4970.0,22.0,,,4965.5,0.0
3307,-2,165300,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
3308,-2,165400,STARFRUIT,4963,24,,,,,4970,24,,,,,4966.5,0.0
3309,-2,165400,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
3310,-2,165500,AMETHYSTS,10000,4,9998.0,6.0,9996.0,1.0,10004,1,10005.0,21.0,,,10002.0,0.0
3311,-2,165500,STARFRUIT,4965,4,4963.0,1.0,4962.0,21.0,4969,22,,,,,4967.0,0.0
3312,-2,165600,STARFRUIT,4962,26,,,,,4969,26,,,,,4965.5,0.0
3313,-2,165600,AMETHYSTS,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0,0.0
3314,-2,165700,STARFRUIT,4968,1,4962.0,31.0,,,4969,31,,,,,4968.5,0.0
3315,-2,165700,AMETHYSTS,9996,2,9995.0,29.0,,,10002,6,10004.0,2.0,10005.0,29.0,9999.0,0.0
3316,-2,165800,STARFRUIT,4962,26,,,,,4969,26,,,,,4965.5,0.0
3317,-2,165800,AMETHYSTS,9995,26,,,,,10002,3,10005.0,26.0,,,9998.5,0.0
3318,-2,165900,AMETHYSTS,9995,30,,,,,9998,1,10005.0,30.0,,,9996.5,0.0
3319,-2,165900,STARFRUIT,4962,30,,,,,4969,30,,,,,4965.5,0.0
3320,-2,166000,STARFRUIT,4968,1,4963.0,1.0,4962.0,23.0,4969,24,,,,,4968.5,0.0
3321,-2,166000,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
3322,-2,166100,STARFRUIT,4962,27,,,,,4969,27,,,,,4965.5,0.0
3323,-2,166100,AMETHYSTS,9995,27,,,,,10002,8,10005.0,27.0,,,9998.5,0.0
3324,-2,166200,STARFRUIT,4962,24,,,,,4963,3,4969.0,24.0,,,4962.5,0.0
3325,-2,166200,AMETHYSTS,9996,1,9995.0,23.0,,,9998,1,10004.0,1.0,10005.0,23.0,9997.0,0.0
3326,-2,166300,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
3327,-2,166300,STARFRUIT,4962,30,,,,,4969,30,,,,,4965.5,0.0
3328,-2,166400,STARFRUIT,4962,29,,,,,4969,29,,,,,4965.5,0.0
3329,-2,166400,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
3330,-2,166500,STARFRUIT,4962,24,,,,,4969,24,,,,,4965.5,0.0
3331,-2,166500,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0
3332,-2,166600,STARFRUIT,4963,1,4962.0,20.0,,,4969,21,,,,,4966.0,0.0
3333,-2,166600,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
3334,-2,166700,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0
3335,-2,166700,STARFRUIT,4963,29,,,,,4969,1,4970.0,28.0,,,4966.0,0.0
3336,-2,166800,STARFRUIT,4963,5,4962.0,26.0,,,4969,28,,,,,4966.0,0.0
3337,-2,166800,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0
3338,-2,166900,STARFRUIT,4963,9,4962.0,24.0,,,4969,26,,,,,4966.0,0.0
3339,-2,166900,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
3340,-2,167000,STARFRUIT,4962,28,,,,,4963,5,4968.0,1.0,4969.0,27.0,4962.5,0.0
3341,-2,167000,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
3342,-2,167100,AMETHYSTS,9996,1,9995.0,27.0,,,10002,7,10004.0,1.0,10005.0,27.0,9999.0,0.0
3343,-2,167100,STARFRUIT,4961,28,,,,,4968,28,,,,,4964.5,0.0
3344,-2,167200,STARFRUIT,4962,1,4961.0,28.0,,,4968,29,,,,,4965.0,0.0
3345,-2,167200,AMETHYSTS,9996,1,9995.0,28.0,,,10002,9,10004.0,1.0,10005.0,28.0,9999.0,0.0
3346,-2,167300,STARFRUIT,4961,28,,,,,4968,28,,,,,4964.5,0.0
3347,-2,167300,AMETHYSTS,9995,28,,,,,10002,4,10005.0,28.0,,,9998.5,0.0
3348,-2,167400,STARFRUIT,4961,1,4960.0,26.0,,,4967,27,,,,,4964.0,0.0
3349,-2,167400,AMETHYSTS,9996,1,9995.0,26.0,,,10002,7,10004.0,1.0,10005.0,26.0,9999.0,0.0
3350,-2,167500,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
3351,-2,167500,STARFRUIT,4961,23,,,,,4967,23,,,,,4964.0,0.0
3352,-2,167600,STARFRUIT,4960,29,,,,,4965,1,4967.0,29.0,,,4962.5,0.0
3353,-2,167600,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
3354,-2,167700,AMETHYSTS,9996,2,9995.0,26.0,,,9998,4,10004.0,2.0,10005.0,26.0,9997.0,0.0
3355,-2,167700,STARFRUIT,4960,28,,,,,4965,2,4967.0,28.0,,,4962.5,0.0
3356,-2,167800,AMETHYSTS,9995,22,,,,,9998,1,10005.0,22.0,,,9996.5,0.0
3357,-2,167800,STARFRUIT,4966,1,4960.0,22.0,,,4967,22,,,,,4966.5,0.0
3358,-2,167900,AMETHYSTS,9996,2,9995.0,30.0,,,9998,1,10004.0,2.0,10005.0,30.0,9997.0,0.0
3359,-2,167900,STARFRUIT,4961,2,4960.0,30.0,,,4967,32,,,,,4964.0,0.0
3360,-2,168000,STARFRUIT,4960,29,,,,,4967,29,,,,,4963.5,0.0
3361,-2,168000,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
3362,-2,168100,AMETHYSTS,9996,2,9995.0,24.0,,,9998,1,10004.0,2.0,10005.0,24.0,9997.0,0.0
3363,-2,168100,STARFRUIT,4960,2,4959.0,24.0,,,4966,26,,,,,4963.0,0.0
3364,-2,168200,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
3365,-2,168200,STARFRUIT,4960,25,,,,,4967,25,,,,,4963.5,0.0
3366,-2,168300,AMETHYSTS,9996,1,9995.0,28.0,,,10002,5,10004.0,1.0,10005.0,28.0,9999.0,0.0
3367,-2,168300,STARFRUIT,4960,1,4959.0,28.0,,,4966,29,,,,,4963.0,0.0
3368,-2,168400,STARFRUIT,4959,25,,,,,4966,25,,,,,4962.5,0.0
3369,-2,168400,AMETHYSTS,9996,1,9995.0,24.0,,,10002,8,10004.0,1.0,10005.0,24.0,9999.0,0.0
3370,-2,168500,AMETHYSTS,10002,1,9998.0,3.0,9996.0,2.0,10004,2,10005.0,23.0,,,10003.0,0.0
3371,-2,168500,STARFRUIT,4958,25,,,,,4965,25,,,,,4961.5,0.0
3372,-2,168600,AMETHYSTS,9998,7,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,0.0
3373,-2,168600,STARFRUIT,4959,1,4958.0,21.0,,,4963,1,4965.0,22.0,,,4961.0,0.0
3374,-2,168700,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
3375,-2,168700,STARFRUIT,4959,2,4958.0,23.0,,,4963,3,4965.0,25.0,,,4961.0,0.0
3376,-2,168800,STARFRUIT,4958,25,,,,,4963,7,4965.0,25.0,,,4960.5,0.0
3377,-2,168800,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
3378,-2,168900,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
3379,-2,168900,STARFRUIT,4959,20,,,,,4966,20,,,,,4962.5,0.0
3380,-2,169000,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0
3381,-2,169000,STARFRUIT,4959,28,,,,,4964,3,4965.0,2.0,4966.0,26.0,4961.5,0.0
3382,-2,169100,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0
3383,-2,169100,STARFRUIT,4958,27,,,,,4965,27,,,,,4961.5,0.0
3384,-2,169200,STARFRUIT,4964,1,4959.0,2.0,4958.0,20.0,4965,22,,,,,4964.5,0.0
3385,-2,169200,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
3386,-2,169300,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
3387,-2,169300,STARFRUIT,4960,4,4959.0,29.0,,,4966,29,,,,,4963.0,0.0
3388,-2,169400,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
3389,-2,169400,STARFRUIT,4959,23,,,,,4966,23,,,,,4962.5,0.0
3390,-2,169500,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
3391,-2,169500,STARFRUIT,4965,1,4960.0,2.0,4959.0,23.0,4966,25,,,,,4965.5,0.0
3392,-2,169600,STARFRUIT,4960,26,,,,,4967,26,,,,,4963.5,0.0
3393,-2,169600,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
3394,-2,169700,AMETHYSTS,9998,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,0.0
3395,-2,169700,STARFRUIT,4961,6,4960.0,30.0,,,4967,30,,,,,4964.0,0.0
3396,-2,169800,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
3397,-2,169800,STARFRUIT,4960,32,,,,,4966,2,4967.0,30.0,,,4963.0,0.0
3398,-2,169900,STARFRUIT,4960,29,,,,,4967,30,,,,,4963.5,0.0
3399,-2,169900,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
3400,-2,170000,STARFRUIT,4960,26,,,,,4967,26,,,,,4963.5,0.0
3401,-2,170000,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
3402,-2,170100,STARFRUIT,4960,32,,,,,4967,32,,,,,4963.5,0.0
3403,-2,170100,AMETHYSTS,9996,2,9995.0,30.0,,,10002,10,10004.0,2.0,10005.0,30.0,9999.0,0.0
3404,-2,170200,AMETHYSTS,9995,22,,,,,10002,5,10005.0,22.0,,,9998.5,0.0
3405,-2,170200,STARFRUIT,4960,22,,,,,4961,1,4967.0,22.0,,,4960.5,0.0
3406,-2,170300,STARFRUIT,4961,23,,,,,4967,1,4968.0,22.0,,,4964.0,0.0
3407,-2,170300,AMETHYSTS,9998,4,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,0.0
3408,-2,170400,STARFRUIT,4965,10,4961.0,31.0,,,4967,31,,,,,4966.0,0.0
3409,-2,170400,AMETHYSTS,10002,11,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0,0.0
3410,-2,170500,STARFRUIT,4962,7,4961.0,32.0,,,4967,32,,,,,4964.5,0.0
3411,-2,170500,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
3412,-2,170600,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
3413,-2,170600,STARFRUIT,4960,24,,,,,4967,24,,,,,4963.5,0.0
3414,-2,170700,STARFRUIT,4960,29,,,,,4967,29,,,,,4963.5,0.0
3415,-2,170700,AMETHYSTS,9998,2,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,0.0
3416,-2,170800,STARFRUIT,4960,26,,,,,4966,1,4967.0,25.0,,,4963.0,0.0
3417,-2,170800,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
3418,-2,170900,STARFRUIT,4960,1,4959.0,28.0,,,4966,28,,,,,4963.0,0.0
3419,-2,170900,AMETHYSTS,9996,2,9995.0,26.0,,,10002,3,10004.0,2.0,10005.0,26.0,9999.0,0.0
3420,-2,171000,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
3421,-2,171000,STARFRUIT,4959,27,,,,,4960,3,4966.0,27.0,,,4959.5,0.0
3422,-2,171100,STARFRUIT,4959,2,4958.0,28.0,,,4963,1,4965.0,30.0,,,4961.0,0.0
3423,-2,171100,AMETHYSTS,10002,3,9998.0,5.0,9996.0,2.0,10004,2,10005.0,28.0,,,10003.0,0.0
3424,-2,171200,STARFRUIT,4959,21,,,,,4966,21,,,,,4962.5,0.0
3425,-2,171200,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
3426,-2,171300,STARFRUIT,4960,5,4959.0,25.0,,,4966,25,,,,,4963.0,0.0
3427,-2,171300,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
3428,-2,171400,AMETHYSTS,10002,5,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10003.0,0.0
3429,-2,171400,STARFRUIT,4960,1,4959.0,29.0,,,4966,30,,,,,4963.0,0.0
3430,-2,171500,STARFRUIT,4960,23,,,,,4966,23,,,,,4963.0,0.0
3431,-2,171500,AMETHYSTS,10002,1,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10003.0,0.0
3432,-2,171600,STARFRUIT,4959,32,,,,,4961,4,4964.0,8.0,4966.0,32.0,4960.0,0.0
3433,-2,171600,AMETHYSTS,9996,2,9995.0,30.0,,,9998,11,10004.0,2.0,10005.0,30.0,9997.0,0.0
3434,-2,171700,STARFRUIT,4959,23,,,,,4966,23,,,,,4962.5,0.0
3435,-2,171700,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
3436,-2,171800,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
3437,-2,171800,STARFRUIT,4959,27,,,,,4966,27,,,,,4962.5,0.0
3438,-2,171900,STARFRUIT,4959,26,,,,,4965,2,4966.0,24.0,,,4962.0,0.0
3439,-2,171900,AMETHYSTS,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0,0.0
3440,-2,172000,STARFRUIT,4959,28,,,,,4965,1,4966.0,27.0,,,4962.0,0.0
3441,-2,172000,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
3442,-2,172100,STARFRUIT,4960,6,4959.0,25.0,,,4965,2,4966.0,23.0,,,4962.5,0.0
3443,-2,172100,AMETHYSTS,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0,0.0
3444,-2,172200,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
3445,-2,172200,STARFRUIT,4960,1,4959.0,25.0,,,4966,26,,,,,4963.0,0.0
3446,-2,172300,STARFRUIT,4960,2,4959.0,20.0,,,4966,22,,,,,4963.0,0.0
3447,-2,172300,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
3448,-2,172400,STARFRUIT,4959,23,,,,,4965,1,4966.0,22.0,,,4962.0,0.0
3449,-2,172400,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
3450,-2,172500,STARFRUIT,4959,22,,,,,4964,1,4965.0,2.0,4966.0,20.0,4961.5,0.0
3451,-2,172500,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
3452,-2,172600,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0
3453,-2,172600,STARFRUIT,4959,5,4958.0,28.0,,,4965,29,,,,,4962.0,0.0
3454,-2,172700,STARFRUIT,4959,2,4958.0,27.0,,,4965,29,,,,,4962.0,0.0
3455,-2,172700,AMETHYSTS,9996,2,9995.0,27.0,,,9998,3,10004.0,2.0,10005.0,27.0,9997.0,0.0
3456,-2,172800,STARFRUIT,4959,20,,,,,4966,20,,,,,4962.5,0.0
3457,-2,172800,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
3458,-2,172900,STARFRUIT,4959,27,,,,,4964,1,4966.0,27.0,,,4961.5,0.0
3459,-2,172900,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
3460,-2,173000,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
3461,-2,173000,STARFRUIT,4960,6,4959.0,31.0,,,4965,1,4966.0,30.0,,,4962.5,0.0
3462,-2,173100,STARFRUIT,4959,21,,,,,4965,1,4966.0,20.0,,,4962.0,0.0
3463,-2,173100,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
3464,-2,173200,STARFRUIT,4958,23,,,,,4959,1,4965.0,23.0,,,4958.5,0.0
3465,-2,173200,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
3466,-2,173300,STARFRUIT,4959,1,4958.0,26.0,,,4960,2,4965.0,27.0,,,4959.5,0.0
3467,-2,173300,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
3468,-2,173400,AMETHYSTS,9996,1,9995.0,25.0,,,10002,9,10004.0,1.0,10005.0,25.0,9999.0,0.0
3469,-2,173400,STARFRUIT,4959,26,,,,,4965,1,4966.0,25.0,,,4962.0,0.0
3470,-2,173500,STARFRUIT,4960,5,4959.0,31.0,,,4966,31,,,,,4963.0,0.0
3471,-2,173500,AMETHYSTS,9996,1,9995.0,30.0,,,9998,3,10004.0,1.0,10005.0,30.0,9997.0,0.0
3472,-2,173600,STARFRUIT,4960,1,4959.0,28.0,,,4966,29,,,,,4963.0,0.0
3473,-2,173600,AMETHYSTS,9998,7,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,0.0
3474,-2,173700,STARFRUIT,4965,1,4960.0,27.0,,,4966,1,4967.0,26.0,,,4965.5,0.0
3475,-2,173700,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
